0, 1684948266006663, 1684948266006663
1, 1684948266109954, 103291
2, 1684948266122566, 12612
3, 1684948266134640, 12074
4, 1684948266147107, 12467
5, 1684948266161951, 14844
6, 1684948266181951, 20000
7, 1684948266196586, 14635
8, 1684948266209952, 13366
9, 1684948266221953, 12001
10, 1684948266233832, 11879
11, 1684948266261954, 28122
12, 1684948266274155, 12201
13, 1684948266286221, 12066
14, 1684948266298284, 12063
15, 1684948266310368, 12084
16, 1684948266322433, 12065
17, 1684948266334496, 12063
18, 1684948266346966, 12470
19, 1684948266361985, 15019
20, 1684948266375519, 13534
21, 1684948266387416, 11897
22, 1684948266399297, 11881
23, 1684948266417954, 18657
24, 1684948266493955, 76001
25, 1684948266509657, 15702
26, 1684948266523279, 13622
27, 1684948266535505, 12226
28, 1684948266547699, 12194
29, 1684948266559834, 12135
30, 1684948266572994, 13160
31, 1684948266665954, 92960
32, 1684948266681952, 15998
33, 1684948266694652, 12700
34, 1684948266706850, 12198
35, 1684948266721988, 15138
36, 1684948266735112, 13124
37, 1684948266749950, 14838
38, 1684948266765952, 16002
39, 1684948266780582, 14630
40, 1684948266793222, 12640
41, 1684948266829951, 36729
42, 1684948266849952, 20001
43, 1684948266873952, 24000
44, 1684948266901954, 28002
45, 1684948266917952, 15998
46, 1684948266933952, 16000
47, 1684948266961953, 28001
48, 1684948266989966, 28013
49, 1684948267053972, 64006
50, 1684948267069951, 15979
51, 1684948267085951, 16000
52, 1684948267098152, 12201
53, 1684948267117950, 19798
54, 1684948267130379, 12429
55, 1684948267142600, 12221
56, 1684948267154808, 12208
57, 1684948267173475, 18667
58, 1684948267189797, 16322
59, 1684948267205749, 15952
60, 1684948267219619, 13870
61, 1684948267233486, 13867
62, 1684948267249950, 16464
63, 1684948267265951, 16001
64, 1684948267293952, 28001
65, 1684948267309987, 16035
66, 1684948267322314, 12327
67, 1684948267337992, 15678
68, 1684948267350691, 12699
69, 1684948267369480, 18789
70, 1684948267381961, 12481
71, 1684948267401976, 20015
72, 1684948267429954, 27978
73, 1684948267505980, 76026
74, 1684948267521952, 15972
75, 1684948267573982, 52030
76, 1684948267587118, 13136
77, 1684948267625979, 38861
78, 1684948267653952, 27973
79, 1684948267666841, 12889
80, 1684948267679067, 12226
81, 1684948267690949, 11882
82, 1684948267721952, 31003
83, 1684948267735144, 13192
84, 1684948267747828, 12684
85, 1684948267760710, 12882
86, 1684948267773952, 13242
87, 1684948267789952, 16000
88, 1684948267802173, 12221
89, 1684948267838013, 35840
90, 1684948267851921, 13908
91, 1684948267864188, 12267
92, 1684948267877954, 13766
93, 1684948267893951, 15997
94, 1684948267913980, 20029
95, 1684948267929952, 15972
96, 1684948267945950, 15998
97, 1684948267961951, 16001
98, 1684948267977969, 16018
99, 1684948267990641, 12672
100, 1684948268002826, 12185
101, 1684948268017104, 14278
102, 1684948268077955, 60851
103, 1684948268090730, 12775
104, 1684948268102915, 12185
