0, 1684948266006663, 1684948266006945, 282
1, 1684948266109954, 1684948266110023, 69
2, 1684948266122566, 1684948266122619, 53
3, 1684948266134640, 1684948266134697, 57
4, 1684948266147107, 1684948266147158, 51
5, 1684948266161951, 1684948266162026, 75
6, 1684948266181951, 1684948266181953, 2
7, 1684948266196586, 1684948266197453, 867
8, 1684948266209952, 1684948266213537, 3585
9, 1684948266221953, 1684948266225452, 3499
10, 1684948266233832, 1684948266252088, 18256
11, 1684948266261954, 1684948266265456, 3502
12, 1684948266274155, 1684948266277719, 3564
13, 1684948266286221, 1684948266289584, 3363
14, 1684948266298284, 1684948266301608, 3324
15, 1684948266310368, 1684948266313546, 3178
16, 1684948266322433, 1684948266325477, 3044
17, 1684948266334496, 1684948266335385, 889
18, 1684948266346966, 1684948266350067, 3101
19, 1684948266361985, 1684948266361999, 14
20, 1684948266375519, 1684948266377452, 1933
21, 1684948266387416, 1684948266389726, 2310
22, 1684948266399297, 1684948266399811, 514
23, 1684948266417954, 1684948266417955, 1
24, 1684948266493955, 1684948266493956, 1
25, 1684948266509657, 1684948266509658, 1
26, 1684948266523279, 1684948266525544, 2265
27, 1684948266535505, 1684948266537963, 2458
28, 1684948266547699, 1684948266549531, 1832
29, 1684948266559834, 1684948266559835, 1
30, 1684948266572994, 1684948266573963, 969
31, 1684948266665954, 1684948266666045, 91
32, 1684948266681952, 1684948266682052, 100
33, 1684948266694652, 1684948266697676, 3024
34, 1684948266706850, 1684948266707602, 752
35, 1684948266721988, 1684948266721989, 1
36, 1684948266735112, 1684948266735204, 92
37, 1684948266749950, 1684948266749951, 1
38, 1684948266765952, 1684948266765954, 2
39, 1684948266780582, 1684948266781452, 870
40, 1684948266793222, 1684948266794058, 836
41, 1684948266829951, 1684948266830032, 81
42, 1684948266849952, 1684948266850083, 131
43, 1684948266873952, 1684948266874084, 132
44, 1684948266901954, 1684948266902079, 125
45, 1684948266917952, 1684948266921599, 3647
46, 1684948266933952, 1684948266934052, 100
47, 1684948266961953, 1684948266962079, 126
48, 1684948266989966, 1684948266990093, 127
49, 1684948267053972, 1684948267054017, 45
50, 1684948267069951, 1684948267072322, 2371
51, 1684948267085951, 1684948267089784, 3833
52, 1684948267098152, 1684948267099191, 1039
53, 1684948267117950, 1684948267118006, 56
54, 1684948267130379, 1684948267130440, 61
55, 1684948267142600, 1684948267142649, 49
56, 1684948267154808, 1684948267154857, 49
57, 1684948267173475, 1684948267173531, 56
58, 1684948267189797, 1684948267189961, 164
59, 1684948267205749, 1684948267205900, 151
60, 1684948267219619, 1684948267219768, 149
61, 1684948267233486, 1684948267233539, 53
62, 1684948267249950, 1684948267250157, 207
63, 1684948267265951, 1684948267269681, 3730
64, 1684948267293952, 1684948267294105, 153
65, 1684948267309987, 1684948267310046, 59
66, 1684948267322314, 1684948267322367, 53
67, 1684948267337992, 1684948267338163, 171
68, 1684948267350691, 1684948267354348, 3657
69, 1684948267369480, 1684948267369658, 178
70, 1684948267381961, 1684948267386519, 4558
71, 1684948267401976, 1684948267401985, 9
72, 1684948267429954, 1684948267429958, 4
73, 1684948267505980, 1684948267506108, 128
74, 1684948267521952, 1684948267522149, 197
75, 1684948267573982, 1684948267574075, 93
76, 1684948267587118, 1684948267587245, 127
77, 1684948267625979, 1684948267626179, 200
78, 1684948267653952, 1684948267654145, 193
79, 1684948267666841, 1684948267669992, 3151
80, 1684948267679067, 1684948267680870, 1803
81, 1684948267690949, 1684948267691032, 83
82, 1684948267721952, 1684948267722076, 124
83, 1684948267735144, 1684948267735339, 195
84, 1684948267747828, 1684948267748020, 192
85, 1684948267760710, 1684948267760830, 120
86, 1684948267773952, 1684948267780629, 6677
87, 1684948267789952, 1684948267794280, 4328
88, 1684948267802173, 1684948267805970, 3797
89, 1684948267838013, 1684948267838194, 181
90, 1684948267851921, 1684948267852038, 117
91, 1684948267864188, 1684948267864318, 130
92, 1684948267877954, 1684948267878085, 131
93, 1684948267893951, 1684948267894066, 115
94, 1684948267913980, 1684948267914120, 140
95, 1684948267929952, 1684948267932814, 2862
96, 1684948267945950, 1684948267950223, 4273
97, 1684948267961951, 1684948267962117, 166
98, 1684948267977969, 1684948267979801, 1832
99, 1684948267990641, 1684948267993991, 3350
100, 1684948268002826, 1684948268011108, 8282
101, 1684948268017104, 1684948268023174, 6070
102, 1684948268077955, 1684948268078013, 58
103, 1684948268090730, 1684948268090788, 58
104, 1684948268102915, 1684948268103181, 266
105, 1684948268121952, 1684948268123858, 1906
106, 1684948268135741, 1684948268135795, 54
107, 1684948268148618, 1684948268148678, 60
108, 1684948268217952, 1684948268218042, 90
109, 1684948268231112, 1684948268231238, 126
110, 1684948268244333, 1684948268244436, 103
111, 1684948268257952, 1684948268258079, 127
112, 1684948268270543, 1684948268274492, 3949
113, 1684948268285952, 1684948268290087, 4135
114, 1684948268297950, 1684948268301774, 3824
115, 1684948268309953, 1684948268313918, 3965
116, 1684948268321860, 1684948268325956, 4096
117, 1684948268333953, 1684948268337809, 3856
118, 1684948268345953, 1684948268349911, 3958
119, 1684948268357953, 1684948268361873, 3920
120, 1684948268369950, 1684948268373653, 3703
121, 1684948268381832, 1684948268381910, 78
122, 1684948268395429, 1684948268397892, 2463
123, 1684948268407602, 1684948268409827, 2225
124, 1684948268419776, 1684948268421924, 2148
125, 1684948268431948, 1684948268447294, 15346
126, 1684948268457951, 1684948268458056, 105
127, 1684948268477977, 1684948268477984, 7
128, 1684948268491178, 1684948268494201, 3023
129, 1684948268502520, 1684948268508833, 6313
130, 1684948268517951, 1684948268521855, 3904
131, 1684948268530639, 1684948268544753, 14114
132, 1684948268542688, 1684948268567160, 24472
133, 1684948268554960, 1684948268573839, 18879
134, 1684948268567166, 1684948268585952, 18786
135, 1684948268579860, 1684948268591395, 11535
136, 1684948268591402, 1684948268605803, 14401
137, 1684948268603900, 1684948268618094, 14194
138, 1684948268616193, 1684948268629970, 13777
139, 1684948268628485, 1684948268641971, 13486
140, 1684948268640430, 1684948268657725, 17295
141, 1684948268657599, 1684948268665434, 7835
142, 1684948268673952, 1684948268680201, 6249
143, 1684948268689950, 1684948268690071, 121
144, 1684948268703140, 1684948268703352, 212
145, 1684948268717970, 1684948268725081, 7111
146, 1684948268731199, 1684948268731204, 5
147, 1684948268745951, 1684948268745952, 1
148, 1684948268758232, 1684948268761729, 3497
149, 1684948268770148, 1684948268773631, 3483
150, 1684948268782051, 1684948268794110, 12059
151, 1684948268793950, 1684948268807281, 13331
152, 1684948268807088, 1684948268814963, 7875
153, 1684948268821949, 1684948268828390, 6441
154, 1684948268837951, 1684948268838083, 132
155, 1684948268850637, 1684948268850769, 132
156, 1684948268862852, 1684948268862965, 113
157, 1684948268874932, 1684948268875045, 113
158, 1684948268886997, 1684948268887110, 113
159, 1684948268899058, 1684948268899170, 112
160, 1684948268911141, 1684948268911254, 113
161, 1684948268923219, 1684948268923332, 113
162, 1684948268935283, 1684948268935398, 115
163, 1684948268947359, 1684948268947402, 43
164, 1684948268975189, 1684948268975403, 214
165, 1684948268988133, 1684948268988135, 2
166, 1684948269000755, 1684948269005166, 4411
167, 1684948269013953, 1684948269018344, 4391
168, 1684948269026174, 1684948269028371, 2197
169, 1684948269038501, 1684948269041898, 3397
170, 1684948269050724, 1684948269054133, 3409
171, 1684948269062596, 1684948269065902, 3306
172, 1684948269074471, 1684948269074842, 371
173, 1684948269087281, 1684948269089964, 2683
174, 1684948269099476, 1684948269102038, 2562
175, 1684948269111523, 1684948269114140, 2617
176, 1684948269125952, 1684948269141977, 16025
177, 1684948269141973, 1684948269148669, 6696
178, 1684948269157952, 1684948269161874, 3922
179, 1684948269170156, 1684948269171783, 1627
180, 1684948269185983, 1684948269185984, 1
181, 1684948269261954, 1684948269261956, 2
182, 1684948269337952, 1684948269338003, 51
183, 1684948269351591, 1684948269351648, 57
184, 1684948269366247, 1684948269366305, 58
185, 1684948269378461, 1684948269378521, 60
186, 1684948269393952, 1684948269394011, 59
187, 1684948269409953, 1684948269410010, 57
