0, 1684943347352428, 1684943347352428
1, 1684943347365471, 13043
2, 1684943347376985, 11514
3, 1684943347388301, 11316
4, 1684943347399609, 11308
5, 1684943347410923, 11314
6, 1684943347422239, 11316
7, 1684943347433547, 11308
8, 1684943347444854, 11307
9, 1684943347456163, 11309
10, 1684943347467475, 11312
11, 1684943347478785, 11310
12, 1684943347490100, 11315
13, 1684943347501407, 11307
14, 1684943347512716, 11309
15, 1684943347524024, 11308
16, 1684943347535334, 11310
17, 1684943347546643, 11309
18, 1684943347577782, 31139
19, 1684943347589090, 11308
20, 1684943347600393, 11303
21, 1684943347611702, 11309
22, 1684943347623013, 11311
23, 1684943347634324, 11311
24, 1684943347645634, 11310
25, 1684943347656942, 11308
26, 1684943347668252, 11310
27, 1684943347679560, 11308
28, 1684943347690871, 11311
29, 1684943347702182, 11311
30, 1684943347713491, 11309
31, 1684943347724800, 11309
32, 1684943347736112, 11312
33, 1684943347747420, 11308
34, 1684943347758733, 11313
35, 1684943347770044, 11311
36, 1684943347781356, 11312
37, 1684943347792665, 11309
38, 1684943347803976, 11311
39, 1684943347815281, 11305
40, 1684943347826593, 11312
41, 1684943347837917, 11324
42, 1684943347849231, 11314
43, 1684943347860540, 11309
44, 1684943347871852, 11312
45, 1684943347883161, 11309
46, 1684943347894484, 11323
47, 1684943347905792, 11308
48, 1684943347917104, 11312
49, 1684943347928410, 11306
50, 1684943347939747, 11337
51, 1684943347951467, 11720
52, 1684943347962780, 11313
53, 1684943347974092, 11312
54, 1684943347985402, 11310
55, 1684943347996709, 11307
56, 1684943348008019, 11310
57, 1684943348019327, 11308
58, 1684943348030637, 11310
59, 1684943348041949, 11312
60, 1684943348053260, 11311
61, 1684943348064567, 11307
62, 1684943348075877, 11310
63, 1684943348087184, 11307
64, 1684943348098494, 11310
65, 1684943348109800, 11306
66, 1684943348121111, 11311
67, 1684943348132421, 11310
68, 1684943348143731, 11310
69, 1684943348155058, 11327
70, 1684943348166366, 11308
71, 1684943348177672, 11306
72, 1684943348188983, 11311
73, 1684943348200289, 11306
74, 1684943348211598, 11309
75, 1684943348222907, 11309
76, 1684943348234220, 11313
77, 1684943348245527, 11307
78, 1684943348256838, 11311
79, 1684943348268144, 11306
80, 1684943348279455, 11311
81, 1684943348290763, 11308
82, 1684943348302077, 11314
83, 1684943348313382, 11305
84, 1684943348324693, 11311
85, 1684943348336000, 11307
86, 1684943348347310, 11310
87, 1684943348358618, 11308
88, 1684943348369950, 11332
89, 1684943348381258, 11308
90, 1684943348412008, 30750
91, 1684943348423314, 11306
92, 1684943348434627, 11313
93, 1684943348445949, 11322
94, 1684943348457259, 11310
95, 1684943348468567, 11308
96, 1684943348481970, 13403
97, 1684943348493276, 11306
98, 1684943348504585, 11309
99, 1684943348515891, 11306
100, 1684943348527196, 11305
101, 1684943348538504, 11308
102, 1684943348549830, 11326
103, 1684943348561137, 11307
104, 1684943348572443, 11306
105, 1684943348583752, 11309
106, 1684943348595474, 11722
107, 1684943348606785, 11311
108, 1684943348618095, 11310
109, 1684943348629403, 11308
110, 1684943348640711, 11308
111, 1684943348652021, 11310
112, 1684943348663328, 11307
113, 1684943348674637, 11309
114, 1684943348685954, 11317
115, 1684943348697265, 11311
116, 1684943348708572, 11307
117, 1684943348719880, 11308
118, 1684943348731188, 11308
119, 1684943348742496, 11308
120, 1684943348753803, 11307
121, 1684943348765111, 11308
122, 1684943348776419, 11308
123, 1684943348787728, 11309
124, 1684943348799052, 11324
125, 1684943348810361, 11309
126, 1684943348821670, 11309
127, 1684943348832977, 11307
128, 1684943348844285, 11308
129, 1684943348855593, 11308
130, 1684943348866901, 11308
131, 1684943348878212, 11311
132, 1684943348889516, 11304
133, 1684943348900824, 11308
134, 1684943348912131, 11307
135, 1684943348923439, 11308
136, 1684943348934747, 11308
137, 1684943348946059, 11312
138, 1684943348957366, 11307
