0, 1684948606309967, 1684948606309967
1, 1684948606325476, 15509
2, 1684948606337804, 12328
3, 1684948606349272, 11468
4, 1684948606369918, 20646
5, 1684948606383072, 13154
6, 1684948606394633, 11561
7, 1684948606413570, 18937
8, 1684948606433908, 20338
9, 1684948606457917, 24009
10, 1684948606473907, 15990
11, 1684948606489921, 16014
12, 1684948606509910, 19989
13, 1684948606529908, 19998
14, 1684948606542259, 12351
15, 1684948606555389, 13130
16, 1684948606568070, 12681
17, 1684948606581049, 12979
18, 1684948606601911, 20862
19, 1684948606621907, 19996
20, 1684948606641916, 20009
21, 1684948606661925, 20009
22, 1684948606685909, 23984
23, 1684948606705908, 19999
24, 1684948606729908, 24000
25, 1684948606742221, 12313
26, 1684948606771675, 29454
27, 1684948606784472, 12797
28, 1684948606809907, 25435
29, 1684948606823150, 13243
30, 1684948606834642, 11492
31, 1684948606852797, 18155
32, 1684948606865590, 12793
33, 1684948606877846, 12256
34, 1684948606892352, 14506
35, 1684948606903369, 11017
36, 1684948606925926, 22557
37, 1684948606941907, 15981
38, 1684948606961917, 20010
39, 1684948606981917, 20000
40, 1684948606997908, 15991
41, 1684948607009270, 11362
42, 1684948607029908, 20638
43, 1684948607043572, 13664
44, 1684948607061908, 18336
45, 1684948607081918, 20010
46, 1684948607101907, 19989
47, 1684948607121908, 20001
48, 1684948607141926, 20018
49, 1684948607161917, 19991
50, 1684948607181908, 19991
51, 1684948607195020, 13112
52, 1684948607206529, 11509
53, 1684948607225537, 19008
54, 1684948607245909, 20372
55, 1684948607258494, 12585
56, 1684948607273094, 14600
57, 1684948607293910, 20816
58, 1684948607317908, 23998
59, 1684948607333908, 16000
60, 1684948607345078, 11170
61, 1684948607361269, 16191
62, 1684948607373891, 12622
63, 1684948607385244, 11353
64, 1684948607396601, 11357
65, 1684948607411902, 15301
66, 1684948607449926, 38024
67, 1684948607473909, 23983
68, 1684948607493917, 20008
69, 1684948607513917, 20000
70, 1684948607533917, 20000
71, 1684948607557909, 23992
72, 1684948607577926, 20017
73, 1684948607601907, 23981
74, 1684948607625908, 24001
75, 1684948607645917, 20009
76, 1684948607659025, 13108
77, 1684948607670511, 11486
78, 1684948607689290, 18779
79, 1684948607701494, 12204
80, 1684948607714395, 12901
81, 1684948607729934, 15539
82, 1684948607743021, 13087
83, 1684948607757917, 14896
84, 1684948607778627, 20710
85, 1684948607794425, 15798
86, 1684948607807546, 13121
87, 1684948607819705, 12159
88, 1684948607830812, 11107
89, 1684948607847623, 16811
90, 1684948607858793, 11170
91, 1684948607877911, 19118
92, 1684948607894176, 16265
93, 1684948607921926, 27750
94, 1684948607941917, 19991
95, 1684948607965908, 23991
96, 1684948607978663, 12755
97, 1684948607990163, 11500
98, 1684948608013917, 23754
99, 1684948608037909, 23992
100, 1684948608061908, 23999
101, 1684948608081907, 19999
102, 1684948608101908, 20001
103, 1684948608125909, 24001
104, 1684948608159984, 34075
105, 1684948608172210, 12226
106, 1684948608190015, 17805
107, 1684948608213908, 23893
108, 1684948608229965, 16057
109, 1684948608249908, 19943
110, 1684948608269909, 20001
111, 1684948608289926, 20017
112, 1684948608313908, 23982
113, 1684948608333909, 20001
114, 1684948608357909, 24000
115, 1684948608373907, 15998
116, 1684948608389927, 16020
117, 1684948608403095, 13168
118, 1684948608414353, 11258
119, 1684948608431983, 17630
120, 1684948608445927, 13944
121, 1684948608461908, 15981
122, 1684948608476139, 14231
123, 1684948608493918, 17779
124, 1684948608513908, 19990
125, 1684948608526658, 12750
126, 1684948608538158, 11500
127, 1684948608554601, 16443
128, 1684948608569927, 15326
129, 1684948608582729, 12802
130, 1684948608594973, 12244
131, 1684948608623664, 28691
132, 1684948608636792, 13128
133, 1684948608648119, 11327
134, 1684948608660329, 12210
135, 1684948608671687, 11358
136, 1684948608687850, 16163
137, 1684948608700483, 12633
138, 1684948608716232, 15749
139, 1684948608728493, 12261
140, 1684948608745916, 17423
141, 1684948608758221, 12305
142, 1684948608773935, 15714
143, 1684948608793991, 20056
144, 1684948608828976, 34985
145, 1684948608849918, 20942
146, 1684948608877908, 27990
147, 1684948608893909, 16001
148, 1684948608905256, 11347
149, 1684948608917118, 11862
150, 1684948608934413, 17295
151, 1684948608949909, 15496
152, 1684948608969917, 20008
153, 1684948608993907, 23990
154, 1684948609013926, 20019
155, 1684948609037907, 23981
156, 1684948609057909, 20002
157, 1684948609070578, 12669
158, 1684948609082059, 11481
159, 1684948609093545, 11486
160, 1684948609104746, 11201
161, 1684948609121927, 17181
162, 1684948609141908, 19981
163, 1684948609157932, 16024
164, 1684948609177908, 19976
165, 1684948609197931, 20023
166, 1684948609221908, 23977
167, 1684948609241925, 20017
168, 1684948609265907, 23982
169, 1684948609279028, 13121
170, 1684948609290503, 11475
171, 1684948609309598, 19095
172, 1684948609321658, 12060
173, 1684948609333782, 12124
174, 1684948609353923, 20141
175, 1684948609369908, 15985
176, 1684948609385925, 16017
177, 1684948609405941, 20016
178, 1684948609425908, 19967
179, 1684948609445909, 20001
180, 1684948609458661, 12752
181, 1684948609470425, 11764
182, 1684948609493908, 23483
183, 1684948609526932, 33024
184, 1684948609545924, 18992
185, 1684948609565917, 19993
186, 1684948609585908, 19991
187, 1684948609599147, 13239
188, 1684948609610620, 11473
189, 1684948609633925, 23305
190, 1684948609653926, 20001
191, 1684948609669967, 16041
192, 1684948609689917, 19950
193, 1684948609713909, 23992
194, 1684948609733907, 19998
195, 1684948609746930, 13023
196, 1684948609758376, 11446
197, 1684948609781917, 23541
198, 1684948609801925, 20008
199, 1684948609821917, 19992
