0, 1684948606309967, 1684948606310349, 382
1, 1684948606325476, 1684948606338941, 13465
2, 1684948606337804, 1684948606349418, 11614
3, 1684948606349272, 1684948606354488, 5216
4, 1684948606369918, 1684948606370065, 147
5, 1684948606383072, 1684948606394121, 11049
6, 1684948606394633, 1684948606402510, 7877
7, 1684948606413570, 1684948606414987, 1417
8, 1684948606433908, 1684948606434236, 328
9, 1684948606457917, 1684948606458157, 240
10, 1684948606473907, 1684948606475352, 1445
11, 1684948606489921, 1684948606490045, 124
12, 1684948606509910, 1684948606510229, 319
13, 1684948606529908, 1684948606530036, 128
14, 1684948606542259, 1684948606542497, 238
15, 1684948606555389, 1684948606555514, 125
16, 1684948606568070, 1684948606568375, 305
17, 1684948606581049, 1684948606582046, 997
18, 1684948606601911, 1684948606602164, 253
19, 1684948606621907, 1684948606622213, 306
20, 1684948606641916, 1684948606642045, 129
21, 1684948606661925, 1684948606662158, 233
22, 1684948606685909, 1684948606686158, 249
23, 1684948606705908, 1684948606706210, 302
24, 1684948606729908, 1684948606730234, 326
25, 1684948606742221, 1684948606760640, 18419
26, 1684948606771675, 1684948606771915, 240
27, 1684948606784472, 1684948606789908, 5436
28, 1684948606809907, 1684948606810049, 142
29, 1684948606823150, 1684948606834082, 10932
30, 1684948606834642, 1684948606841735, 7093
31, 1684948606852797, 1684948606853105, 308
32, 1684948606865590, 1684948606866926, 1336
33, 1684948606877846, 1684948606889911, 12065
34, 1684948606892352, 1684948606898457, 6105
35, 1684948606903369, 1684948606903507, 138
36, 1684948606925926, 1684948606926240, 314
37, 1684948606941907, 1684948606943284, 1377
38, 1684948606961917, 1684948606962177, 260
39, 1684948606981917, 1684948606982170, 253
40, 1684948606997908, 1684948607001931, 4023
41, 1684948607009270, 1684948607029964, 20694
42, 1684948607029908, 1684948607035551, 5643
43, 1684948607043572, 1684948607047027, 3455
44, 1684948607061908, 1684948607062144, 236
45, 1684948607081918, 1684948607082247, 329
46, 1684948607101907, 1684948607103804, 1897
47, 1684948607121908, 1684948607122037, 129
48, 1684948607141926, 1684948607142228, 302
49, 1684948607161917, 1684948607162212, 295
50, 1684948607181908, 1684948607182144, 236
51, 1684948607195020, 1684948607205962, 10942
52, 1684948607206529, 1684948607211332, 4803
53, 1684948607225537, 1684948607225677, 140
54, 1684948607245909, 1684948607246161, 252
55, 1684948607258494, 1684948607265929, 7435
56, 1684948607273094, 1684948607273426, 332
57, 1684948607293910, 1684948607293969, 59
58, 1684948607317908, 1684948607318166, 258
59, 1684948607333908, 1684948607338179, 4271
60, 1684948607345078, 1684948607347923, 2845
61, 1684948607361269, 1684948607361408, 139
62, 1684948607373891, 1684948607386543, 12652
63, 1684948607385244, 1684948607389717, 4473
64, 1684948607396601, 1684948607404099, 7498
65, 1684948607411902, 1684948607430542, 18640
66, 1684948607449926, 1684948607450232, 306
67, 1684948607473909, 1684948607474226, 317
68, 1684948607493917, 1684948607494147, 230
69, 1684948607513917, 1684948607514173, 256
70, 1684948607533917, 1684948607534216, 299
71, 1684948607557909, 1684948607558232, 323
72, 1684948607577926, 1684948607578062, 136
73, 1684948607601907, 1684948607602185, 278
74, 1684948607625908, 1684948607626192, 284
75, 1684948607645917, 1684948607646053, 136
76, 1684948607659025, 1684948607670081, 11056
77, 1684948607670511, 1684948607678223, 7712
78, 1684948607689290, 1684948607690242, 952
79, 1684948607701494, 1684948607701940, 446
80, 1684948607714395, 1684948607718287, 3892
81, 1684948607729934, 1684948607730176, 242
82, 1684948607743021, 1684948607758148, 15127
83, 1684948607757917, 1684948607777917, 20000
84, 1684948607778627, 1684948607783391, 4764
85, 1684948607794425, 1684948607794664, 239
86, 1684948607807546, 1684948607813906, 6360
87, 1684948607819705, 1684948607827094, 7389
88, 1684948607830812, 1684948607833718, 2906
89, 1684948607847623, 1684948607857938, 10315
90, 1684948607858793, 1684948607863821, 5028
91, 1684948607877911, 1684948607893918, 16007
92, 1684948607894176, 1684948607900101, 5925
93, 1684948607921926, 1684948607922241, 315
94, 1684948607941917, 1684948607942048, 131
95, 1684948607965908, 1684948607966143, 235
96, 1684948607978663, 1684948607989937, 11274
97, 1684948607990163, 1684948607995697, 5534
98, 1684948608013917, 1684948608014228, 311
99, 1684948608037909, 1684948608038034, 125
100, 1684948608061908, 1684948608062142, 234
101, 1684948608081907, 1684948608082273, 366
102, 1684948608101908, 1684948608102055, 147
103, 1684948608125909, 1684948608126188, 279
104, 1684948608159984, 1684948608161695, 1711
105, 1684948608172210, 1684948608172334, 124
106, 1684948608190015, 1684948608190201, 186
107, 1684948608213908, 1684948608214210, 302
108, 1684948608229965, 1684948608230091, 126
109, 1684948608249908, 1684948608250144, 236
110, 1684948608269909, 1684948608270238, 329
111, 1684948608289926, 1684948608290168, 242
112, 1684948608313908, 1684948608314237, 329
113, 1684948608333909, 1684948608333967, 58
114, 1684948608357909, 1684948608358147, 238
115, 1684948608373907, 1684948608375298, 1391
116, 1684948608389927, 1684948608390235, 308
117, 1684948608403095, 1684948608404368, 1273
118, 1684948608414353, 1684948608414394, 41
119, 1684948608431983, 1684948608434159, 2176
120, 1684948608445927, 1684948608446254, 327
121, 1684948608461908, 1684948608465289, 3381
122, 1684948608476139, 1684948608476392, 253
123, 1684948608493918, 1684948608494163, 245
124, 1684948608513908, 1684948608514145, 237
125, 1684948608526658, 1684948608537907, 11249
126, 1684948608538158, 1684948608543560, 5402
127, 1684948608554601, 1684948608570069, 15468
128, 1684948608569927, 1684948608574790, 4863
129, 1684948608582729, 1684948608594022, 11293
130, 1684948608594973, 1684948608609347, 14374
131, 1684948608623664, 1684948608623803, 139
132, 1684948608636792, 1684948608637569, 777
133, 1684948608648119, 1684948608666076, 17957
134, 1684948608660329, 1684948608675721, 15392
135, 1684948608671687, 1684948608680600, 8913
136, 1684948608687850, 1684948608690428, 2578
137, 1684948608700483, 1684948608709907, 9424
138, 1684948608716232, 1684948608716485, 253
139, 1684948608728493, 1684948608728731, 238
140, 1684948608745916, 1684948608746249, 333
141, 1684948608758221, 1684948608761955, 3734
142, 1684948608773935, 1684948608774195, 260
143, 1684948608793991, 1684948608794059, 68
144, 1684948608828976, 1684948608829242, 266
145, 1684948608849918, 1684948608850058, 140
146, 1684948608877908, 1684948608878037, 129
147, 1684948608893909, 1684948608895200, 1291
148, 1684948608905256, 1684948608917255, 11999
149, 1684948608917118, 1684948608921396, 4278
150, 1684948608934413, 1684948608934658, 245
151, 1684948608949909, 1684948608950161, 252
152, 1684948608969917, 1684948608970191, 274
153, 1684948608993907, 1684948608994155, 248
154, 1684948609013926, 1684948609014158, 232
155, 1684948609037907, 1684948609038156, 249
156, 1684948609057909, 1684948609058048, 139
157, 1684948609070578, 1684948609074369, 3791
158, 1684948609082059, 1684948609086520, 4461
159, 1684948609093545, 1684948609098176, 4631
160, 1684948609104746, 1684948609107136, 2390
161, 1684948609121927, 1684948609122162, 235
162, 1684948609141908, 1684948609142031, 123
163, 1684948609157932, 1684948609158252, 320
