0, 1684948606309967, 1684948606310481, 514
1, 1684948606325476, 1684948606325752, 276
2, 1684948606337804, 1684948606341912, 4108
3, 1684948606349272, 1684948606349591, 319
4, 1684948606369918, 1684948606370235, 317
5, 1684948606383072, 1684948606384158, 1086
6, 1684948606394633, 1684948606394674, 41
7, 1684948606413570, 1684948606434035, 20465
8, 1684948606433908, 1684948606439097, 5189
9, 1684948606457917, 1684948606458061, 144
10, 1684948606473907, 1684948606478019, 4112
11, 1684948606489921, 1684948606490296, 375
12, 1684948606509910, 1684948606510061, 151
13, 1684948606529908, 1684948606530162, 254
14, 1684948606542259, 1684948606542400, 141
15, 1684948606555389, 1684948606555713, 324
16, 1684948606568070, 1684948606568212, 142
17, 1684948606581049, 1684948606581170, 121
18, 1684948606601911, 1684948606602233, 322
19, 1684948606621907, 1684948606622050, 143
20, 1684948606641916, 1684948606642237, 321
21, 1684948606661925, 1684948606662064, 139
22, 1684948606685909, 1684948606686031, 122
23, 1684948606705908, 1684948606706142, 234
24, 1684948606729908, 1684948606730162, 254
25, 1684948606742221, 1684948606757640, 15419
26, 1684948606771675, 1684948606771816, 141
27, 1684948606784472, 1684948606785548, 1076
28, 1684948606809907, 1684948606810209, 302
29, 1684948606823150, 1684948606824142, 992
30, 1684948606834642, 1684948606834682, 40
31, 1684948606852797, 1684948606853033, 236
32, 1684948606865590, 1684948606867381, 1791
33, 1684948606877846, 1684948606881306, 3460
34, 1684948606892352, 1684948606898635, 6283
35, 1684948606903369, 1684948606906052, 2683
36, 1684948606925926, 1684948606926171, 245
37, 1684948606941907, 1684948606943450, 1543
38, 1684948606961917, 1684948606962241, 324
39, 1684948606981917, 1684948606982044, 127
40, 1684948606997908, 1684948606999212, 1304
41, 1684948607009270, 1684948607010688, 1418
42, 1684948607029908, 1684948607030157, 249
43, 1684948607043572, 1684948607062048, 18476
44, 1684948607061908, 1684948607067345, 5437
45, 1684948607081918, 1684948607082045, 127
46, 1684948607101907, 1684948607102043, 136
47, 1684948607121908, 1684948607122163, 255
48, 1684948607141926, 1684948607142160, 234
49, 1684948607161917, 1684948607162078, 161
50, 1684948607181908, 1684948607182208, 300
51, 1684948607195020, 1684948607196138, 1118
52, 1684948607206529, 1684948607206570, 41
53, 1684948607225537, 1684948607246035, 20498
54, 1684948607245909, 1684948607255980, 10071
55, 1684948607258494, 1684948607261362, 2868
56, 1684948607273094, 1684948607273351, 257
57, 1684948607293910, 1684948607294246, 336
58, 1684948607317908, 1684948607318039, 131
59, 1684948607333908, 1684948607338081, 4173
60, 1684948607345078, 1684948607350047, 4969
61, 1684948607361269, 1684948607375187, 13918
62, 1684948607373891, 1684948607387230, 13339
63, 1684948607385244, 1684948607392764, 7520
64, 1684948607396601, 1684948607400813, 4212
65, 1684948607411902, 1684948607427402, 15500
66, 1684948607449926, 1684948607450069, 143
67, 1684948607473909, 1684948607474031, 122
68, 1684948607493917, 1684948607494213, 296
69, 1684948607513917, 1684948607514048, 131
70, 1684948607533917, 1684948607534054, 137
71, 1684948607557909, 1684948607558160, 251
72, 1684948607577926, 1684948607578222, 296
73, 1684948607601907, 1684948607602031, 124
74, 1684948607625908, 1684948607626066, 158
75, 1684948607645917, 1684948607646212, 295
76, 1684948607659025, 1684948607660217, 1192
77, 1684948607670511, 1684948607670550, 39
78, 1684948607689290, 1684948607701856, 12566
79, 1684948607701494, 1684948607712056, 10562
80, 1684948607714395, 1684948607717579, 3184
81, 1684948607729934, 1684948607730243, 309
82, 1684948607743021, 1684948607744107, 1086
83, 1684948607757917, 1684948607758053, 136
84, 1684948607778627, 1684948607778839, 212
85, 1684948607794425, 1684948607794729, 304
86, 1684948607807546, 1684948607808174, 628
87, 1684948607819705, 1684948607826999, 7294
88, 1684948607830812, 1684948607835743, 4931
89, 1684948607847623, 1684948607858118, 10495
90, 1684948607858793, 1684948607866863, 8070
91, 1684948607877911, 1684948607894092, 16181
92, 1684948607894176, 1684948607904365, 10189
93, 1684948607921926, 1684948607922072, 146
94, 1684948607941917, 1684948607942245, 328
95, 1684948607965908, 1684948607966210, 302
96, 1684948607978663, 1684948607980356, 1693
97, 1684948607990163, 1684948607990256, 93
98, 1684948608013917, 1684948608014059, 142
99, 1684948608037909, 1684948608038161, 252
100, 1684948608061908, 1684948608062046, 138
101, 1684948608081907, 1684948608082195, 288
102, 1684948608101908, 1684948608102219, 311
103, 1684948608125909, 1684948608126032, 123
104, 1684948608159984, 1684948608172461, 12477
105, 1684948608172210, 1684948608189917, 17707
106, 1684948608190015, 1684948608195085, 5070
107, 1684948608213908, 1684948608214048, 140
108, 1684948608229965, 1684948608230286, 321
109, 1684948608249908, 1684948608250049, 141
110, 1684948608269909, 1684948608270167, 258
111, 1684948608289926, 1684948608290071, 145
112, 1684948608313908, 1684948608314165, 257
113, 1684948608333909, 1684948608334116, 207
114, 1684948608357909, 1684948608358213, 304
115, 1684948608373907, 1684948608375465, 1558
116, 1684948608389927, 1684948608390168, 241
117, 1684948608403095, 1684948608413907, 10812
118, 1684948608414353, 1684948608418831, 4478
119, 1684948608431983, 1684948608446052, 14069
120, 1684948608445927, 1684948608451150, 5223
121, 1684948608461908, 1684948608465108, 3200
122, 1684948608476139, 1684948608480762, 4623
123, 1684948608493918, 1684948608494550, 632
124, 1684948608513908, 1684948608514049, 141
125, 1684948608526658, 1684948608538085, 11427
126, 1684948608538158, 1684948608546668, 8510
127, 1684948608554601, 1684948608562218, 7617
