0, 1684948395789996, 1684948395792874, 2878
1, 1684948395813972, 1684948395814272, 300
2, 1684948395834017, 1684948395834347, 330
3, 1684948395846830, 1684948395847101, 271
4, 1684948395861951, 1684948395862214, 263
5, 1684948395881971, 1684948395882162, 191
6, 1684948395895318, 1684948395895541, 223
7, 1684948395909952, 1684948395930041, 20089
8, 1684948395929979, 1684948395936181, 6202
9, 1684948395945953, 1684948395947255, 1302
10, 1684948395958580, 1684948395959774, 1194
11, 1684948395970137, 1684948395976877, 6740
12, 1684948395983567, 1684948395990070, 6503
13, 1684948396005163, 1684948396005310, 147
14, 1684948396017833, 1684948396029951, 12118
15, 1684948396030304, 1684948396036454, 6150
16, 1684948396049960, 1684948396050157, 197
17, 1684948396069961, 1684948396070100, 139
18, 1684948396082942, 1684948396083205, 263
19, 1684948396101973, 1684948396102191, 218
20, 1684948396125951, 1684948396126220, 269
21, 1684948396141949, 1684948396142122, 173
22, 1684948396158020, 1684948396158296, 276
23, 1684948396178045, 1684948396178199, 154
24, 1684948396201967, 1684948396202321, 354
25, 1684948396217970, 1684948396218248, 278
26, 1684948396237962, 1684948396238121, 159
27, 1684948396250805, 1684948396254849, 4044
28, 1684948396262293, 1684948396267977, 5684
29, 1684948396273790, 1684948396286000, 12210
30, 1684948396289955, 1684948396297472, 7517
31, 1684948396304028, 1684948396308094, 4066
32, 1684948396337471, 1684948396337775, 304
33, 1684948396359862, 1684948396360020, 158
34, 1684948396372101, 1684948396372441, 340
35, 1684948396388032, 1684948396394093, 6061
36, 1684948396412114, 1684948396417035, 4921
37, 1684948396423530, 1684948396428305, 4775
38, 1684948396434615, 1684948396438832, 4217
39, 1684948396480046, 1684948396480377, 331
40, 1684948396505962, 1684948396506109, 147
41, 1684948396522026, 1684948396522188, 162
42, 1684948396541977, 1684948396541979, 2
43, 1684948396577969, 1684948396577970, 1
44, 1684948396613970, 1684948396613971, 1
45, 1684948396626474, 1684948396626478, 4
46, 1684948396641950, 1684948396649951, 8001
47, 1684948396654185, 1684948396654835, 650
48, 1684948396665256, 1684948396666011, 755
49, 1684948396685962, 1684948396686191, 229
50, 1684948396698870, 1684948396717961, 19091
51, 1684948396717968, 1684948396724746, 6778
52, 1684948396731191, 1684948396734340, 3149
53, 1684948396749971, 1684948396749976, 5
54, 1684948396773981, 1684948396774253, 272
55, 1684948396789952, 1684948396797951, 7999
56, 1684948396801520, 1684948396803398, 1878
57, 1684948396812581, 1684948396813993, 1412
58, 1684948396824733, 1684948396829951, 5218
59, 1684948396837952, 1684948396845952, 8000
60, 1684948396848999, 1684948396854523, 5524
61, 1684948396864061, 1684948396866819, 2758
62, 1684948396885971, 1684948396886328, 357
63, 1684948396921962, 1684948396922312, 350
64, 1684948396937167, 1684948396937311, 144
65, 1684948396961962, 1684948396962312, 350
66, 1684948396977970, 1684948396978244, 274
67, 1684948397001954, 1684948397002235, 281
68, 1684948397020148, 1684948397020326, 178
69, 1684948397040099, 1684948397040276, 177
70, 1684948397053324, 1684948397058065, 4741
71, 1684948397084636, 1684948397085781, 1145
72, 1684948397097952, 1684948397099444, 1492
73, 1684948397109368, 1684948397116529, 7161
74, 1684948397120381, 1684948397124966, 4585
75, 1684948397133955, 1684948397138252, 4297
76, 1684948397153016, 1684948397157853, 4837
77, 1684948397164407, 1684948397165228, 821
78, 1684948397180644, 1684948397192479, 11835
79, 1684948397191690, 1684948397203800, 12110
80, 1684948397204798, 1684948397223917, 19119
81, 1684948397224992, 1684948397241548, 16556
82, 1684948397249954, 1684948397250135, 181
83, 1684948397265953, 1684948397269032, 3079
84, 1684948397285963, 1684948397286241, 278
85, 1684948397310056, 1684948397310185, 129
86, 1684948397328308, 1684948397334127, 5819
87, 1684948397341950, 1684948397347163, 5213
88, 1684948397365962, 1684948397366246, 284
89, 1684948397379212, 1684948397379494, 282
90, 1684948397397968, 1684948397398182, 214
91, 1684948397429959, 1684948397430100, 141
92, 1684948397457951, 1684948397458109, 158
93, 1684948397471547, 1684948397471683, 136
94, 1684948397493961, 1684948397494127, 166
95, 1684948397521950, 1684948397522232, 282
96, 1684948397535212, 1684948397535348, 136
97, 1684948397547984, 1684948397554124, 6140
98, 1684948397559393, 1684948397565562, 6169
99, 1684948397581972, 1684948397582109, 137
100, 1684948397594722, 1684948397594988, 266
101, 1684948397617965, 1684948397618229, 264
102, 1684948397631315, 1684948397631581, 266
103, 1684948397643950, 1684948397644167, 217
104, 1684948397661970, 1684948397662187, 217
105, 1684948397689951, 1684948397690113, 162
106, 1684948397702791, 1684948397713953, 11162
107, 1684948397714746, 1684948397727391, 12645
108, 1684948397745961, 1684948397746180, 219
109, 1684948397758732, 1684948397758886, 154
110, 1684948397800525, 1684948397809951, 9426
111, 1684948397817952, 1684948397822166, 4214
112, 1684948397829456, 1684948397833986, 4530
113, 1684948397840469, 1684948397845792, 5323
114, 1684948397851674, 1684948397861624, 9950
115, 1684948397862741, 1684948397878984, 16243
116, 1684948397878824, 1684948397884775, 5951
117, 1684948397890911, 1684948397895799, 4888
118, 1684948397907369, 1684948397907507, 138
119, 1684948397919564, 1684948397919686, 122
120, 1684948397931108, 1684948397938911, 7803
121, 1684948397942467, 1684948397954035, 11568
122, 1684948397968685, 1684948397968828, 143
123, 1684948397981333, 1684948397981470, 137
124, 1684948398005954, 1684948398006097, 143
125, 1684948398033969, 1684948398034032, 63
126, 1684948398057968, 1684948398058105, 137
127, 1684948398071192, 1684948398071320, 128
128, 1684948398089472, 1684948398089599, 127
129, 1684948398102487, 1684948398102619, 132
130, 1684948398121951, 1684948398130139, 8188
131, 1684948398137952, 1684948398144119, 6167
132, 1684948398153244, 1684948398153999, 755
133, 1684948398165953, 1684948398186125, 20172
134, 1684948398186032, 1684948398201485, 15453
135, 1684948398198698, 1684948398207176, 8478
136, 1684948398210043, 1684948398220059, 10016
137, 1684948398226886, 1684948398231864, 4978
138, 1684948398269965, 1684948398270094, 129
139, 1684948398285982, 1684948398286148, 166
140, 1684948398308112, 1684948398308331, 219
141, 1684948398321309, 1684948398322263, 954
142, 1684948398339400, 1684948398339536, 136
143, 1684948398357969, 1684948398358192, 223
144, 1684948398373964, 1684948398374201, 237
145, 1684948398393075, 1684948398393224, 149
146, 1684948398405801, 1684948398405932, 131
147, 1684948398429986, 1684948398430046, 60
148, 1684948398445952, 1684948398453956, 8004
149, 1684948398481952, 1684948398482120, 168
150, 1684948398494188, 1684948398501163, 6975
