0, 1684947894353028, 1684947894353028
1, 1684947894373004, 19976
2, 1684947894389003, 15999
3, 1684947894405004, 16001
4, 1684947894421003, 15999
5, 1684947894437002, 15999
6, 1684947894457002, 20000
7, 1684947894473003, 16001
8, 1684947894489002, 15999
9, 1684947894505003, 16001
10, 1684947894521003, 16000
11, 1684947894537002, 15999
12, 1684947894553002, 16000
13, 1684947894569002, 16000
14, 1684947894580490, 11488
15, 1684947894593009, 12519
16, 1684947894604496, 11487
17, 1684947894621002, 16506
18, 1684947894637003, 16001
19, 1684947894653003, 16000
20, 1684947894669003, 16000
21, 1684947894685003, 16000
22, 1684947894701002, 15999
23, 1684947894717003, 16001
24, 1684947894733002, 15999
25, 1684947894749002, 16000
26, 1684947894765002, 16000
27, 1684947894781001, 15999
28, 1684947894797002, 16001
29, 1684947894813002, 16000
30, 1684947894829002, 16000
31, 1684947894849003, 20001
32, 1684947894865002, 15999
33, 1684947894881003, 16001
34, 1684947894897002, 15999
35, 1684947894913002, 16000
36, 1684947894929001, 15999
37, 1684947894945002, 16001
38, 1684947894961004, 16002
39, 1684947894977005, 16001
40, 1684947894989008, 12003
41, 1684947895005003, 15995
42, 1684947895017014, 12011
43, 1684947895033003, 15989
44, 1684947895049003, 16000
45, 1684947895065002, 15999
46, 1684947895081002, 16000
47, 1684947895097003, 16001
48, 1684947895108488, 11485
49, 1684947895129001, 20513
50, 1684947895145002, 16001
51, 1684947895161002, 16000
52, 1684947895177003, 16001
53, 1684947895193002, 15999
54, 1684947895209003, 16001
55, 1684947895220486, 11483
56, 1684947895237002, 16516
57, 1684947895253002, 16000
58, 1684947895269002, 16000
59, 1684947895289004, 20002
60, 1684947895305003, 15999
61, 1684947895316487, 11484
62, 1684947895327975, 11488
63, 1684947895345002, 17027
64, 1684947895361002, 16000
65, 1684947895377056, 16054
66, 1684947895393002, 15946
67, 1684947895409002, 16000
68, 1684947895425002, 16000
69, 1684947895436481, 11479
70, 1684947895453002, 16521
71, 1684947895469002, 16000
72, 1684947895485002, 16000
73, 1684947895501002, 16000
74, 1684947895517002, 16000
75, 1684947895529008, 12006
76, 1684947895545002, 15994
77, 1684947895561002, 16000
78, 1684947895572486, 11484
79, 1684947895589003, 16517
80, 1684947895609002, 19999
81, 1684947895620482, 11480
82, 1684947895633008, 12526
83, 1684947895649003, 15995
84, 1684947895665002, 15999
85, 1684947895681002, 16000
86, 1684947895697002, 16000
87, 1684947895713002, 16000
88, 1684947895725008, 12006
89, 1684947895741002, 15994
90, 1684947895757002, 16000
91, 1684947895773002, 16000
92, 1684947895785008, 12006
93, 1684947895801002, 15994
94, 1684947895817002, 16000
95, 1684947895833003, 16001
96, 1684947895849003, 16000
97, 1684947895865002, 15999
98, 1684947895885004, 20002
99, 1684947895901002, 15998
100, 1684947895912826, 11824
101, 1684947895929002, 16176
102, 1684947895949001, 19999
