0, 1684947894353028, 1684947894353080, 52
1, 1684947894373004, 1684947894373010, 6
2, 1684947894389003, 1684947894389005, 2
3, 1684947894405004, 1684947894405006, 2
4, 1684947894421003, 1684947894421005, 2
5, 1684947894437002, 1684947894437004, 2
6, 1684947894457002, 1684947894457003, 1
7, 1684947894473003, 1684947894473004, 1
8, 1684947894489002, 1684947894489004, 2
9, 1684947894505003, 1684947894505004, 1
10, 1684947894521003, 1684947894521004, 1
11, 1684947894537002, 1684947894537003, 1
12, 1684947894553002, 1684947894553003, 1
13, 1684947894569002, 1684947894569003, 1
14, 1684947894580490, 1684947894580491, 1
15, 1684947894593009, 1684947894593011, 2
16, 1684947894604496, 1684947894604497, 1
17, 1684947894621002, 1684947894621004, 2
18, 1684947894637003, 1684947894637004, 1
19, 1684947894653003, 1684947894653004, 1
20, 1684947894669003, 1684947894669004, 1
21, 1684947894685003, 1684947894685005, 2
22, 1684947894701002, 1684947894701003, 1
23, 1684947894717003, 1684947894717004, 1
24, 1684947894733002, 1684947894733003, 1
25, 1684947894749002, 1684947894749003, 1
26, 1684947894765002, 1684947894765003, 1
27, 1684947894781001, 1684947894781002, 1
28, 1684947894797002, 1684947894797004, 2
29, 1684947894813002, 1684947894813004, 2
30, 1684947894829002, 1684947894829003, 1
31, 1684947894849003, 1684947894849004, 1
32, 1684947894865002, 1684947894865003, 1
33, 1684947894881003, 1684947894881005, 2
34, 1684947894897002, 1684947894897004, 2
35, 1684947894913002, 1684947894913004, 2
36, 1684947894929001, 1684947894929002, 1
37, 1684947894945002, 1684947894945004, 2
38, 1684947894961004, 1684947894961005, 1
39, 1684947894977005, 1684947894977006, 1
40, 1684947894989008, 1684947894989010, 2
41, 1684947895005003, 1684947895005005, 2
42, 1684947895017014, 1684947895017015, 1
43, 1684947895033003, 1684947895033004, 1
44, 1684947895049003, 1684947895049004, 1
45, 1684947895065002, 1684947895065004, 2
46, 1684947895081002, 1684947895081003, 1
47, 1684947895097003, 1684947895097004, 1
48, 1684947895108488, 1684947895108489, 1
49, 1684947895129001, 1684947895129044, 43
50, 1684947895145002, 1684947895145003, 1
51, 1684947895161002, 1684947895161004, 2
52, 1684947895177003, 1684947895177004, 1
53, 1684947895193002, 1684947895193003, 1
54, 1684947895209003, 1684947895209004, 1
55, 1684947895220486, 1684947895220488, 2
56, 1684947895237002, 1684947895237003, 1
57, 1684947895253002, 1684947895253003, 1
58, 1684947895269002, 1684947895269003, 1
59, 1684947895289004, 1684947895289005, 1
60, 1684947895305003, 1684947895305004, 1
61, 1684947895316487, 1684947895316488, 1
62, 1684947895327975, 1684947895327976, 1
63, 1684947895345002, 1684947895345003, 1
64, 1684947895361002, 1684947895361003, 1
