0, 1684948528444249, 1684948528444727, 478
1, 1684948528459759, 1684948528460028, 269
2, 1684948528472026, 1684948528472154, 128
3, 1684948528485920, 1684948528486058, 138
4, 1684948528506010, 1684948528506167, 157
5, 1684948528521513, 1684948528538053, 16540
6, 1684948528537925, 1684948528553918, 15993
7, 1684948528557912, 1684948528562641, 4729
8, 1684948528577925, 1684948528578247, 322
9, 1684948528597918, 1684948528598047, 129
10, 1684948528617926, 1684948528618159, 233
11, 1684948528633907, 1684948528635337, 1430
12, 1684948528649925, 1684948528650049, 124
13, 1684948528669917, 1684948528670054, 137
14, 1684948528689916, 1684948528690235, 319
15, 1684948528709909, 1684948528710052, 143
16, 1684948528729916, 1684948528730238, 322
17, 1684948528753907, 1684948528754205, 298
18, 1684948528773957, 1684948528774085, 128
19, 1684948528789908, 1684948528791210, 1302
20, 1684948528805927, 1684948528806256, 329
21, 1684948528821907, 1684948528825911, 4004
22, 1684948528833256, 1684948528834057, 801
23, 1684948528849927, 1684948528850240, 313
24, 1684948528863180, 1684948528864190, 1010
25, 1684948528874655, 1684948528889766, 15111
26, 1684948528907897, 1684948528908200, 303
27, 1684948528920986, 1684948528921239, 253
28, 1684948528933190, 1684948528939358, 6168
29, 1684948528953916, 1684948528954227, 311
30, 1684948528973917, 1684948528974044, 127
31, 1684948528993909, 1684948528994210, 301
32, 1684948529007352, 1684948529008175, 823
33, 1684948529018864, 1684948529018991, 127
34, 1684948529040870, 1684948529041428, 558
35, 1684948529061925, 1684948529062047, 122
36, 1684948529081917, 1684948529082055, 138
37, 1684948529101908, 1684948529102865, 957
38, 1684948529118094, 1684948529118233, 139
39, 1684948529145907, 1684948529146029, 122
40, 1684948529165908, 1684948529166046, 138
41, 1684948529181931, 1684948529182256, 325
42, 1684948529197908, 1684948529199379, 1471
43, 1684948529213917, 1684948529214176, 259
44, 1684948529233909, 1684948529234151, 242
45, 1684948529253916, 1684948529254169, 253
46, 1684948529277908, 1684948529278046, 138
47, 1684948529290712, 1684948529302083, 11371
48, 1684948529302171, 1684948529310462, 8291
49, 1684948529321553, 1684948529322948, 1395
50, 1684948529341907, 1684948529342231, 324
51, 1684948529355064, 1684948529356144, 1080
52, 1684948529373907, 1684948529375204, 1297
53, 1684948529397908, 1684948529398144, 236
54, 1684948529421907, 1684948529422156, 249
55, 1684948529441908, 1684948529442045, 137
56, 1684948529457951, 1684948529458274, 323
57, 1684948529477908, 1684948529478049, 141
58, 1684948529491088, 1684948529502082, 10994
59, 1684948529502347, 1684948529510448, 8101
60, 1684948529521519, 1684948529522616, 1097
61, 1684948529534309, 1684948529534619, 310
62, 1684948529554849, 1684948529555003, 154
63, 1684948529570394, 1684948529581879, 11485
64, 1684948529581650, 1684948529589660, 8010
65, 1684948529594555, 1684948529597679, 3124
66, 1684948529605623, 1684948529624094, 18471
67, 1684948529635690, 1684948529635932, 242
68, 1684948529657908, 1684948529658142, 234
69, 1684948529670690, 1684948529670920, 230
70, 1684948529689930, 1684948529690069, 139
71, 1684948529713908, 1684948529714029, 121
72, 1684948529733907, 1684948529734143, 236
73, 1684948529757907, 1684948529758153, 246
74, 1684948529781908, 1684948529782203, 295
75, 1684948529801909, 1684948529802034, 125
76, 1684948529817908, 1684948529822175, 4267
77, 1684948529837916, 1684948529838172, 256
78, 1684948529857916, 1684948529858212, 296
79, 1684948529885907, 1684948529886220, 313
80, 1684948529905925, 1684948529906063, 138
81, 1684948529929909, 1684948529930156, 247
82, 1684948529949916, 1684948529950209, 293
83, 1684948529973908, 1684948529974032, 124
84, 1684948529989908, 1684948529991207, 1299
85, 1684948530001265, 1684948530001388, 123
86, 1684948530013889, 1684948530028461, 14572
